Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0.0,49.0,1.0,1.0,2.16,3.0,214.4,78.0,78.6,11.76,8.0
1.0,127.0,0.0,0.0,0.0,4.0,143.2,60.0,40.0,8.98,6.2
0.0,96.0,0.0,0.0,0.0,2.0,200.6,117.0,59.0,14.48,11.2
0.0,106.0,1.0,0.0,0.0,3.0,212.9,110.0,53.0,9.35,6.3
0.0,94.0,1.0,1.0,4.35,0.0,233.2,88.0,93.5,5.67,16.1
0.0,113.0,1.0,1.0,2.57,4.0,149.0,104.0,71.7,11.79,9.5
0.0,136.0,1.0,1.0,2.38,2.0,174.6,76.0,68.8,8.83,8.8
0.0,128.0,1.0,0.0,0.0,1.0,158.8,75.0,50.0,13.24,7.6
0.0,73.0,1.0,0.0,0.0,1.0,192.2,86.0,47.0,8.43,9.4
1.0,116.0,0.0,1.0,3.16,3.0,162.3,91.0,83.6,13.97,11.7
0.0,142.0,1.0,0.0,0.2,4.0,232.5,74.0,57.0,9.09,10.4
0.0,7.0,1.0,1.0,2.92,1.0,221.4,114.0,81.2,8.29,10.8
0.0,108.0,1.0,0.0,0.0,2.0,240.2,78.0,61.0,11.52,5.2
0.0,36.0,1.0,0.0,0.29,3.0,202.4,115.0,57.9,11.54,10.2
0.0,133.0,1.0,0.0,0.0,0.0,227.4,90.0,45.0,3.66,4.7
0.0,22.0,1.0,1.0,3.43,3.0,182.1,94.0,79.3,8.23,12.7
0.0,71.0,1.0,0.0,0.32,3.0,185.0,84.0,55.2,11.63,14.9
0.0,102.0,1.0,1.0,1.7,3.0,125.3,92.0,51.0,7.06,6.3
0.0,63.0,1.0,1.0,3.32,1.0,152.2,119.0,79.2,11.36,12.3
1.0,97.0,1.0,0.0,0.0,4.0,120.8,96.0,35.0,8.49,11.9
0.0,122.0,1.0,0.0,0.0,3.0,215.6,86.0,51.0,8.39,6.4
0.0,147.0,1.0,1.0,3.73,5.0,254.2,78.0,100.3,11.41,13.8
1.0,100.0,1.0,0.0,0.34,4.0,107.0,63.0,31.4,5.29,12.8
0.0,103.0,1.0,1.0,2.08,2.0,121.0,105.0,64.8,13.52,7.7
0.0,85.0,1.0,0.0,0.0,0.0,212.3,107.0,56.0,11.42,7.7
0.0,120.0,1.0,0.0,0.0,2.0,177.2,88.0,54.0,13.52,14.0
0.0,128.0,1.0,0.0,0.0,1.0,216.0,111.0,50.0,7.69,12.7
1.0,94.0,1.0,0.0,0.0,3.0,271.2,105.0,64.0,10.13,11.5
0.0,171.0,1.0,1.0,1.57,1.0,186.9,94.0,68.7,12.0,5.8
0.0,48.0,1.0,0.0,0.0,1.0,188.4,63.0,47.0,8.3,13.2
0.0,87.0,1.0,0.0,0.36,2.0,115.4,90.0,45.6,13.13,13.1
0.0,134.0,1.0,0.0,0.0,2.0,7.8,86.0,16.0,8.57,12.9
1.0,80.0,0.0,0.0,0.0,1.0,276.5,122.0,64.0,9.78,7.2
1.0,39.0,1.0,0.0,0.0,1.0,295.4,126.0,70.0,11.61,11.5
0.0,166.0,1.0,0.0,0.23,0.0,152.1,95.0,39.3,6.05,9.8
0.0,155.0,0.0,0.0,0.0,2.0,250.8,146.0,56.0,7.63,10.0
0.0,11.0,1.0,1.0,1.89,1.0,209.8,130.0,71.9,9.83,7.0
0.0,68.0,1.0,1.0,2.67,0.0,239.5,82.0,85.7,10.19,9.9
0.0,71.0,1.0,0.0,0.0,1.0,277.5,104.0,59.0,6.59,8.2
0.0,129.0,1.0,0.0,0.41,2.0,159.1,100.0,49.1,10.13,11.5
1.0,74.0,1.0,0.0,0.0,3.0,314.1,86.0,73.0,11.12,12.3
0.0,159.0,1.0,1.0,3.19,1.0,113.9,102.0,63.9,7.27,11.8
0.0,116.0,1.0,1.0,2.89,1.0,232.9,90.0,81.9,7.61,10.7
0.0,10.0,1.0,0.0,0.0,2.0,186.1,112.0,48.0,9.51,11.4
0.0,106.0,1.0,1.0,2.21,3.0,88.5,100.0,65.1,16.24,8.2
0.0,142.0,1.0,0.0,0.0,1.0,232.1,102.0,54.0,8.41,9.9
0.0,79.0,1.0,0.0,0.24,1.0,144.0,90.0,39.4,6.79,13.0
0.0,49.0,1.0,0.0,0.0,2.0,119.4,69.0,44.0,13.67,12.4
0.0,74.0,1.0,0.0,0.0,0.0,136.7,106.0,43.0,11.43,9.8
1.0,76.0,1.0,0.0,0.0,0.0,272.7,97.0,67.0,11.82,7.7
0.0,109.0,1.0,0.0,0.0,1.0,222.2,113.0,57.0,10.93,10.9
1.0,98.0,1.0,0.0,0.0,1.0,165.0,129.0,46.0,10.13,12.5
0.0,160.0,1.0,0.0,0.0,0.0,206.3,66.0,56.0,12.06,11.7
0.0,168.0,1.0,1.0,1.97,2.0,175.9,70.0,67.7,10.59,7.3
0.0,52.0,1.0,1.0,2.97,1.0,142.1,77.0,70.7,9.65,11.0
0.0,79.0,1.0,0.0,0.0,1.0,41.9,124.0,26.0,10.55,11.4
0.0,148.0,1.0,0.0,0.0,0.0,124.4,83.0,37.0,8.99,11.3
0.0,93.0,1.0,0.0,0.0,0.0,173.0,131.0,46.0,9.52,10.4
1.0,154.0,1.0,0.0,0.0,3.0,154.5,122.0,45.0,10.71,12.0
0.0,105.0,1.0,0.0,0.0,1.0,206.2,84.0,57.0,12.82,9.0
0.0,51.0,1.0,0.0,0.0,0.0,169.3,111.0,41.0,6.98,12.0
0.0,32.0,1.0,0.0,0.0,1.0,157.9,88.0,43.0,9.04,12.8
0.0,101.0,1.0,1.0,3.4,0.0,193.9,71.0,84.0,9.49,12.6
0.0,95.0,1.0,0.0,0.0,0.0,197.0,88.0,50.0,9.52,16.1
0.0,78.0,1.0,0.0,0.0,1.0,191.7,122.0,54.0,12.07,9.1
0.0,99.0,1.0,0.0,0.28,1.0,145.6,102.0,47.8,11.55,11.4
0.0,30.0,1.0,1.0,1.78,0.0,217.4,74.0,73.8,10.69,6.6
0.0,20.0,1.0,0.0,0.32,0.0,190.0,109.0,58.2,12.91,6.3
0.0,86.0,1.0,0.0,0.0,2.0,126.3,115.0,36.0,8.44,9.8
1.0,94.0,0.0,0.0,0.0,1.0,89.5,94.0,45.0,17.0,7.9
0.0,63.0,1.0,0.0,0.36,2.0,153.5,81.0,54.6,14.37,6.5
0.0,144.0,1.0,1.0,3.29,2.0,251.6,87.0,92.9,9.88,12.2
1.0,61.0,1.0,1.0,1.73,4.0,187.5,124.0,62.3,7.33,6.4
0.0,132.0,1.0,0.0,0.0,2.0,176.7,132.0,51.0,12.21,9.1
0.0,56.0,1.0,0.0,0.0,3.0,150.9,79.0,40.0,8.09,11.7
0.0,107.0,1.0,0.0,0.0,0.0,133.8,85.0,39.0,9.03,8.9
1.0,93.0,1.0,0.0,0.24,1.0,271.1,101.0,69.4,11.87,8.4
1.0,84.0,1.0,0.0,0.0,0.0,280.0,113.0,65.0,10.11,10.4
0.0,88.0,1.0,0.0,0.0,1.0,218.2,76.0,52.0,8.47,8.0
0.0,125.0,1.0,0.0,0.0,0.0,206.0,128.0,52.0,9.91,13.2
0.0,165.0,1.0,0.0,0.0,0.0,209.4,67.0,59.0,13.69,12.8
0.0,117.0,1.0,0.0,0.0,2.0,191.1,93.0,57.0,14.14,12.0
0.0,109.0,1.0,0.0,0.0,2.0,137.0,128.0,42.0,10.85,10.0
1.0,125.0,0.0,1.0,4.59,1.0,260.8,81.0,104.9,8.19,17.0
0.0,68.0,1.0,0.0,0.2,2.0,172.7,95.0,44.0,6.96,11.7
1.0,93.0,1.0,1.0,3.19,4.0,134.2,105.0,68.9,8.13,11.8
0.0,65.0,1.0,0.0,0.0,2.0,148.7,80.0,48.0,12.95,12.7
0.0,60.0,1.0,0.0,0.0,3.0,193.9,118.0,41.0,4.25,13.2
0.0,120.0,1.0,0.0,0.0,1.0,252.1,110.0,63.0,11.31,13.8
0.0,170.0,1.0,0.0,0.21,0.0,246.4,107.0,64.1,11.41,9.1
0.0,101.0,1.0,0.0,0.0,1.0,190.7,72.0,51.0,10.43,8.8
0.0,69.0,1.0,0.0,0.0,1.0,153.7,109.0,43.0,9.7,14.1
0.0,110.0,1.0,0.0,0.0,1.0,131.9,93.0,46.0,13.64,7.1
0.0,112.0,1.0,0.0,0.0,0.0,208.7,150.0,54.0,10.64,8.5
0.0,70.0,1.0,0.0,0.0,1.0,230.3,110.0,46.0,3.9,13.2
1.0,121.0,1.0,0.0,0.0,0.0,170.4,108.0,59.0,17.53,11.2
0.0,87.0,0.0,0.0,0.0,0.0,134.2,80.0,37.0,8.25,10.7
0.0,80.0,1.0,0.0,0.0,1.0,118.1,90.0,33.0,7.22,8.2
1.0,162.0,1.0,0.0,0.33,2.0,217.6,87.0,64.3,13.95,10.4
0.0,109.0,1.0,0.0,0.0,2.0,222.5,74.0,53.0,8.49,9.0
0.0,99.0,1.0,0.0,0.0,2.0,128.3,78.0,41.0,10.77,14.3
1.0,130.0,1.0,0.0,0.24,0.0,212.8,102.0,55.4,9.49,10.6
0.0,7.0,1.0,0.0,0.0,3.0,206.7,87.0,60.0,14.06,11.0
0.0,132.0,1.0,0.0,0.0,2.0,181.1,121.0,58.0,15.72,4.2
0.0,111.0,1.0,0.0,0.39,2.0,110.4,103.0,34.9,6.87,7.7
0.0,56.0,1.0,0.0,0.37,0.0,146.1,57.0,45.7,9.81,9.2
1.0,98.0,1.0,0.0,0.2,0.0,217.2,121.0,65.0,15.17,12.4
0.0,73.0,1.0,0.0,0.41,1.0,157.6,92.0,48.1,9.92,9.1
0.0,65.0,1.0,1.0,2.65,0.0,224.2,106.0,81.5,9.48,9.8
0.0,29.0,0.0,1.0,1.54,2.0,235.0,101.0,71.4,9.17,5.7
0.0,87.0,1.0,1.0,2.3,3.0,263.8,65.0,77.0,5.17,8.5
0.0,92.0,0.0,0.0,0.0,0.0,264.3,91.0,59.0,8.05,9.3
1.0,17.0,0.0,0.0,0.36,0.0,162.8,118.0,51.6,11.48,13.6
0.0,54.0,0.0,0.0,0.0,1.0,214.1,77.0,57.0,12.03,10.1
1.0,133.0,1.0,1.0,3.81,2.0,174.0,80.0,86.1,10.47,14.1
0.0,68.0,1.0,0.0,0.0,0.0,94.1,93.0,29.0,7.38,10.1
1.0,177.0,1.0,0.0,0.0,3.0,266.1,91.0,65.0,11.26,8.9
0.0,182.0,1.0,0.0,0.35,1.0,176.1,90.0,48.5,8.75,9.7
0.0,77.0,1.0,0.0,0.0,1.0,221.8,84.0,52.0,8.3,13.2
0.0,153.0,1.0,0.0,0.0,0.0,166.8,127.0,41.0,7.18,11.8
0.0,50.0,1.0,0.0,0.0,1.0,157.1,90.0,46.0,11.17,6.1
0.0,129.0,1.0,0.0,0.37,0.0,98.0,99.0,41.7,12.04,10.5
1.0,95.0,0.0,1.0,1.11,0.0,220.2,109.0,65.1,9.27,4.1
0.0,145.0,1.0,0.0,0.0,2.0,129.4,97.0,38.0,9.27,1.1
0.0,122.0,1.0,0.0,0.39,1.0,170.5,94.0,47.9,8.69,11.3
0.0,57.0,1.0,1.0,3.0,2.0,193.4,105.0,83.0,11.58,11.1
0.0,130.0,1.0,0.0,0.0,3.0,203.9,63.0,51.0,9.59,12.1
0.0,132.0,1.0,0.0,0.32,1.0,163.2,80.0,45.2,8.38,6.2
0.0,70.0,1.0,0.0,0.31,0.0,59.5,103.0,35.1,12.86,11.1
0.0,99.0,0.0,0.0,0.0,4.0,197.2,127.0,47.0,7.8,9.9
0.0,70.0,1.0,0.0,0.3,1.0,170.2,98.0,46.0,7.76,15.0
0.0,139.0,1.0,0.0,0.0,2.0,203.2,81.0,48.0,7.63,9.7
0.0,87.0,1.0,1.0,0.0,1.0,151.4,95.0,39.0,7.62,0.0
0.0,56.0,1.0,0.0,0.0,2.0,164.3,92.0,48.0,11.69,11.8
1.0,75.0,0.0,0.0,0.0,4.0,211.3,61.0,45.0,5.28,9.7
0.0,71.0,1.0,0.0,0.0,2.0,141.2,132.0,37.0,7.46,7.0
0.0,183.0,1.0,0.0,0.0,2.0,116.7,92.0,39.0,10.69,9.7
0.0,92.0,1.0,0.0,0.0,0.0,208.0,125.0,53.0,9.95,8.6
0.0,51.0,1.0,0.0,0.0,1.0,232.4,109.0,56.0,9.37,9.1
0.0,79.0,1.0,0.0,0.0,1.0,147.0,72.0,40.0,8.29,8.4
0.0,91.0,1.0,1.0,2.94,1.0,169.8,105.0,64.4,3.26,10.9
0.0,151.0,1.0,0.0,0.0,0.0,194.8,106.0,58.0,14.64,5.5
0.0,82.0,1.0,0.0,0.0,0.0,101.0,93.0,31.0,7.78,13.3
1.0,143.0,1.0,0.0,0.0,4.0,167.8,72.0,47.0,10.55,10.5
1.0,111.0,1.0,0.0,0.0,1.0,294.7,90.0,76.0,14.73,10.8
0.0,103.0,1.0,1.0,1.86,1.0,111.8,85.0,58.6,11.98,6.9
0.0,137.0,1.0,0.0,0.21,1.0,104.7,115.0,42.1,12.49,8.9
0.0,46.0,1.0,0.0,0.42,1.0,139.4,81.0,47.2,11.19,13.6
0.0,127.0,1.0,0.0,0.0,1.0,182.3,124.0,46.0,8.5,9.3
1.0,113.0,1.0,0.0,0.0,1.0,209.4,151.0,66.0,17.37,7.4
0.0,116.0,1.0,0.0,0.0,1.0,189.5,90.0,49.0,9.49,13.1
0.0,131.0,1.0,0.0,0.0,1.0,166.5,129.0,47.0,10.51,9.9
0.0,83.0,1.0,1.0,3.02,0.0,95.0,89.0,61.2,8.4,11.2
0.0,81.0,0.0,0.0,0.25,0.0,227.4,105.0,59.5,10.58,11.9
0.0,82.0,1.0,1.0,1.27,3.0,232.6,121.0,65.7,7.66,4.7
0.0,100.0,1.0,0.0,0.0,1.0,191.9,95.0,50.0,10.05,18.2
0.0,149.0,1.0,0.0,0.0,1.0,187.6,83.0,50.0,10.07,8.8
0.0,141.0,1.0,0.0,0.0,1.0,151.5,104.0,47.0,12.11,10.8
1.0,208.0,1.0,0.0,0.33,2.0,326.5,67.0,74.3,8.82,10.7
1.0,115.0,0.0,0.0,0.0,1.0,345.3,81.0,76.0,10.17,11.8
0.0,98.0,1.0,0.0,0.41,1.0,187.2,127.0,53.1,9.78,5.1
0.0,73.0,1.0,0.0,0.0,0.0,214.2,90.0,54.0,9.84,5.9
1.0,23.0,1.0,0.0,0.0,2.0,321.6,107.0,77.0,12.58,11.3
0.0,51.0,0.0,1.0,3.32,2.0,135.8,60.0,74.2,10.03,12.3
1.0,56.0,1.0,0.0,0.25,0.0,221.9,112.0,64.5,13.91,7.1
1.0,77.0,1.0,0.0,0.0,0.0,245.2,87.0,64.0,12.71,7.5
0.0,148.0,1.0,1.0,4.46,2.0,209.2,110.0,90.6,5.83,16.5
0.0,153.0,1.0,0.0,0.29,1.0,154.6,56.0,51.9,13.15,15.5
0.0,170.0,1.0,0.0,0.0,2.0,184.1,106.0,49.0,10.25,9.8
1.0,40.0,1.0,0.0,0.0,4.0,169.7,115.0,41.0,7.07,10.5
0.0,95.0,1.0,0.0,0.0,1.0,134.4,104.0,36.0,7.62,9.4
0.0,153.0,1.0,1.0,4.16,0.0,235.6,74.0,101.6,11.4,15.4
0.0,142.0,1.0,1.0,1.59,2.0,220.5,94.0,73.9,11.98,5.9
0.0,97.0,1.0,1.0,2.24,3.0,121.1,105.0,65.4,13.01,8.3
0.0,117.0,1.0,0.0,0.42,1.0,161.6,104.0,49.2,9.82,13.8
0.0,16.0,1.0,0.0,0.0,1.0,209.5,89.0,51.0,8.64,8.8
1.0,54.0,0.0,0.0,0.38,2.0,190.5,108.0,58.8,12.99,9.7
0.0,122.0,1.0,0.0,0.0,0.0,141.4,128.0,37.0,7.32,8.1
0.0,107.0,1.0,0.0,0.21,5.0,189.7,76.0,48.1,7.81,8.3
1.0,97.0,1.0,1.0,2.32,2.0,90.0,87.0,62.2,13.82,8.6
1.0,123.0,0.0,0.0,0.0,4.0,125.5,106.0,33.0,6.45,6.3
0.0,92.0,1.0,0.0,0.33,2.0,197.2,113.0,58.3,12.12,11.0
0.0,126.0,1.0,0.0,0.0,0.0,161.4,110.0,47.0,11.03,5.1
1.0,79.0,1.0,0.0,0.0,5.0,157.6,85.0,44.0,9.71,9.4
0.0,108.0,1.0,0.0,0.0,1.0,103.0,129.0,39.0,12.12,7.9
0.0,46.0,1.0,1.0,1.94,1.0,191.4,102.0,83.4,18.09,7.2
1.0,130.0,1.0,0.0,0.33,4.0,271.8,129.0,70.3,11.86,8.7
0.0,157.0,1.0,0.0,0.39,3.0,168.6,71.0,50.9,10.26,5.9
0.0,78.0,1.0,0.0,0.0,1.0,130.8,64.0,42.0,11.19,10.0
1.0,99.0,1.0,0.0,0.0,3.0,256.4,44.0,62.0,10.73,7.9
0.0,138.0,1.0,0.0,0.27,1.0,133.9,87.0,39.7,8.32,15.4
0.0,112.0,1.0,1.0,2.48,2.0,181.8,110.0,75.8,11.41,9.2
0.0,68.0,1.0,1.0,3.97,1.0,176.0,118.0,93.7,13.9,14.7
1.0,126.0,1.0,0.0,0.0,5.0,58.2,94.0,22.0,6.94,11.9
0.0,27.0,1.0,0.0,0.0,2.0,201.2,128.0,54.0,11.36,8.4
0.0,182.0,1.0,0.0,0.0,0.0,69.1,114.0,32.0,11.52,6.5
0.0,67.0,1.0,0.0,0.0,1.0,176.2,120.0,51.0,11.8,10.6
0.0,54.0,1.0,0.0,0.0,1.0,273.8,113.0,57.0,5.98,11.7
0.0,19.0,1.0,1.0,3.05,1.0,156.6,97.0,76.5,11.21,11.3
0.0,190.0,1.0,0.0,0.0,1.0,150.9,86.0,49.0,13.43,14.7
0.0,81.0,1.0,1.0,1.81,4.0,168.3,124.0,70.1,13.55,6.7
0.0,68.0,1.0,0.0,0.0,2.0,219.6,97.0,50.0,7.06,10.8
0.0,84.0,1.0,0.0,0.0,1.0,203.4,125.0,51.0,9.15,13.8
1.0,139.0,0.0,1.0,3.62,1.0,203.5,82.0,88.2,10.02,13.4
0.0,115.0,1.0,0.0,0.0,2.0,146.7,128.0,34.0,5.31,11.1
0.0,96.0,1.0,1.0,3.05,1.0,261.3,96.0,94.5,11.05,11.3
0.0,169.0,1.0,0.0,0.0,1.0,235.7,79.0,52.0,6.85,13.3
0.0,106.0,1.0,0.0,0.0,1.0,235.2,121.0,59.0,11.03,11.8
0.0,141.0,1.0,1.0,2.73,1.0,148.6,91.0,64.3,6.56,10.1
0.0,83.0,0.0,1.0,2.86,2.0,94.7,111.0,58.6,7.72,10.6
0.0,79.0,1.0,0.0,0.31,3.0,156.9,109.0,41.1,6.11,11.3
0.0,90.0,0.0,0.0,0.0,1.0,221.8,97.0,56.0,10.19,8.4
0.0,107.0,1.0,1.0,3.89,2.0,283.4,104.0,106.9,11.21,14.4
0.0,27.0,1.0,0.0,0.0,1.0,72.7,75.0,31.0,10.43,9.9
0.0,79.0,1.0,1.0,1.7,4.0,264.3,79.0,80.0,10.14,6.3
0.0,36.0,1.0,1.0,2.32,2.0,29.9,123.0,40.2,6.46,8.6
0.0,80.0,1.0,0.0,0.0,1.0,124.3,100.0,36.0,8.65,7.9
0.0,66.0,1.0,1.0,2.16,2.0,229.4,104.0,82.6,12.87,8.0
0.0,88.0,1.0,0.0,0.0,3.0,183.5,93.0,46.0,8.53,8.3
0.0,67.0,1.0,0.0,0.42,1.0,167.8,91.0,47.2,8.39,8.4
0.0,179.0,0.0,1.0,2.73,4.0,220.1,78.0,85.3,11.72,10.1
0.0,73.0,1.0,0.0,0.0,0.0,175.4,130.0,51.0,12.41,12.2
0.0,98.0,1.0,0.0,0.33,0.0,236.2,122.0,60.3,9.47,13.3
0.0,137.0,1.0,0.0,0.13,3.0,115.0,130.0,33.3,6.89,7.3
0.0,35.0,1.0,0.0,0.32,2.0,124.2,102.0,35.2,6.2,13.1
0.0,118.0,1.0,1.0,2.57,1.0,289.5,52.0,89.7,8.33,9.5
0.0,136.0,1.0,0.0,0.36,2.0,252.4,74.0,61.6,8.4,10.7
0.0,161.0,1.0,0.0,0.32,3.0,221.7,95.0,58.2,9.65,6.5
0.0,148.0,1.0,1.0,2.19,1.0,262.9,135.0,79.9,7.48,8.1
0.0,150.0,1.0,1.0,1.94,0.0,209.8,112.0,68.4,7.75,7.2
0.0,159.0,1.0,0.0,0.0,1.0,169.8,114.0,46.0,9.89,11.6
0.0,73.0,1.0,0.0,0.0,0.0,157.1,109.0,50.0,13.44,10.0
0.0,75.0,1.0,0.0,0.34,1.0,117.3,114.0,41.4,10.06,12.2
1.0,49.0,0.0,0.0,0.26,2.0,237.8,92.0,61.6,10.45,15.6
0.0,50.0,1.0,0.0,0.21,1.0,301.7,82.0,68.1,8.36,10.5
0.0,56.0,1.0,1.0,1.32,1.0,37.7,115.0,32.2,7.21,4.9
0.0,32.0,1.0,1.0,3.51,0.0,232.8,97.0,91.1,9.18,13.0
0.0,35.0,1.0,0.0,0.0,2.0,158.6,67.0,39.0,6.52,6.9
0.0,86.0,1.0,0.0,0.0,1.0,171.8,106.0,55.0,15.09,9.7
0.0,86.0,1.0,0.0,0.0,1.0,223.9,75.0,52.0,7.79,7.3
0.0,56.0,1.0,0.0,0.32,2.0,91.1,90.0,34.2,8.97,11.9
0.0,64.0,1.0,0.0,0.0,1.0,219.6,126.0,64.0,15.17,9.7
0.0,130.0,1.0,0.0,0.0,0.0,183.0,112.0,38.0,3.65,9.5
0.0,99.0,1.0,0.0,0.0,1.0,124.6,90.0,34.0,7.32,10.5
0.0,148.0,0.0,0.0,0.0,2.0,148.2,138.0,39.0,7.98,8.6
0.0,138.0,1.0,1.0,4.05,1.0,183.9,83.0,92.5,12.04,15.0
0.0,145.0,1.0,1.0,2.89,2.0,216.0,94.0,84.9,11.26,10.7
0.0,88.0,1.0,0.0,0.0,2.0,189.8,111.0,50.0,9.87,14.9
0.0,128.0,1.0,1.0,2.7,1.0,265.1,110.0,89.0,9.87,10.0
0.0,189.0,1.0,0.0,0.0,2.0,227.4,84.0,54.0,8.8,6.3
0.0,103.0,1.0,0.0,0.0,1.0,166.6,84.0,45.0,9.62,7.7
0.0,155.0,1.0,0.0,0.0,3.0,181.4,111.0,46.0,8.39,11.3
0.0,127.0,1.0,1.0,2.43,1.0,154.8,69.0,66.3,8.86,9.0
0.0,48.0,1.0,0.0,0.0,4.0,197.7,64.0,46.0,6.84,13.2
0.0,63.0,1.0,1.0,3.29,1.0,190.0,137.0,75.9,5.83,12.2
0.0,165.0,1.0,1.0,2.57,3.0,167.4,113.0,69.7,8.64,9.5
0.0,100.0,0.0,0.0,0.0,4.0,219.4,112.0,57.0,11.29,12.0
0.0,110.0,1.0,0.0,0.0,1.0,227.7,88.0,54.0,8.5,11.7
0.0,131.0,1.0,1.0,1.81,1.0,174.0,118.0,66.1,10.27,6.7
0.0,117.0,1.0,0.0,0.0,2.0,149.9,95.0,48.0,12.81,13.3
0.0,31.0,1.0,0.0,0.28,1.0,166.1,105.0,37.8,3.97,12.7
0.0,95.0,1.0,0.0,0.0,0.0,58.2,96.0,28.0,10.11,10.4
0.0,138.0,1.0,0.0,0.0,3.0,251.0,119.0,51.0,4.56,13.8
1.0,35.0,1.0,0.0,0.0,5.0,138.1,115.0,37.0,7.91,10.3
1.0,130.0,0.0,0.0,0.0,5.0,216.2,106.0,68.0,18.19,16.9
0.0,30.0,1.0,0.0,0.0,0.0,247.4,107.0,58.0,8.8,11.3
1.0,126.0,1.0,1.0,3.46,4.0,153.4,90.0,73.6,7.57,12.8
0.0,131.0,1.0,0.0,0.33,0.0,211.8,115.0,62.3,13.03,10.8
0.0,171.0,1.0,0.0,0.0,1.0,231.2,135.0,56.0,9.44,12.3
0.0,67.0,1.0,1.0,3.62,0.0,174.7,86.0,80.2,8.03,13.4
0.0,46.0,1.0,0.0,0.0,1.0,164.2,116.0,45.0,9.81,8.1
0.0,70.0,1.0,0.0,0.0,2.0,198.6,111.0,52.0,10.7,10.6
0.0,78.0,1.0,1.0,2.57,2.0,160.6,85.0,72.7,11.16,9.5
0.0,133.0,1.0,0.0,0.0,2.0,187.0,65.0,44.0,7.07,10.0
0.0,122.0,1.0,0.0,0.29,2.0,107.9,88.0,41.9,11.79,9.5
0.0,80.0,1.0,0.0,0.0,0.0,206.3,97.0,49.0,7.75,12.4
0.0,102.0,1.0,0.0,0.0,3.0,242.2,88.0,61.0,11.66,6.2
0.0,87.0,1.0,0.0,0.32,1.0,234.8,85.0,55.2,7.05,9.5
0.0,100.0,1.0,1.0,2.0,0.0,177.1,88.0,65.0,8.19,7.4
0.0,165.0,1.0,0.0,0.0,1.0,242.9,126.0,60.0,10.49,0.0
0.0,53.0,1.0,0.0,0.0,2.0,119.7,113.0,37.0,9.49,12.9
0.0,177.0,1.0,0.0,0.27,2.0,84.9,77.0,39.7,12.88,7.5
1.0,120.0,0.0,0.0,0.0,2.0,202.0,123.0,51.0,9.22,7.4
0.0,115.0,1.0,1.0,3.67,6.0,170.5,107.0,84.7,10.86,13.6
0.0,23.0,1.0,1.0,2.54,1.0,156.6,84.0,66.4,8.08,9.4
0.0,94.0,1.0,0.0,0.0,0.0,85.9,113.0,34.0,11.34,15.6
0.0,83.0,1.0,0.0,0.24,0.0,259.7,106.0,60.4,7.64,10.2
0.0,160.0,1.0,0.0,0.17,1.0,216.8,77.0,56.7,10.37,5.6
0.0,128.0,1.0,1.0,3.78,1.0,171.2,88.0,79.8,7.29,14.0
0.0,67.0,1.0,0.0,0.0,0.0,179.8,125.0,46.0,8.66,10.9
0.0,105.0,1.0,1.0,2.86,2.0,209.6,68.0,77.6,7.35,10.6
0.0,55.0,0.0,0.0,0.0,0.0,106.1,77.0,29.0,6.18,12.9
0.0,138.0,1.0,0.0,0.0,5.0,194.3,83.0,50.0,9.5,9.0
0.0,107.0,1.0,1.0,3.7,1.0,161.6,123.0,82.0,9.78,13.7
0.0,61.0,1.0,1.0,2.94,3.0,270.7,53.0,93.4,10.04,10.9
0.0,190.0,1.0,1.0,2.3,0.0,166.5,93.0,67.0,9.15,8.5
0.0,109.0,1.0,1.0,2.86,5.0,230.5,116.0,90.6,13.29,10.6
0.0,142.0,1.0,1.0,2.38,1.0,224.4,114.0,74.8,7.3,8.8
0.0,43.0,1.0,0.0,0.0,1.0,241.9,101.0,53.0,6.47,5.9
1.0,108.0,0.0,1.0,3.67,3.0,130.1,90.0,73.7,8.35,13.6
0.0,44.0,1.0,0.0,0.32,1.0,143.2,77.0,42.2,8.49,7.6
0.0,101.0,1.0,1.0,4.19,0.0,200.1,108.0,92.9,9.45,15.5
0.0,98.0,1.0,1.0,3.48,2.0,181.6,112.0,84.8,11.04,12.9
0.0,120.0,1.0,0.0,0.0,2.0,184.5,103.0,50.0,10.45,10.2
0.0,114.0,1.0,1.0,3.83,1.0,309.9,90.0,108.3,10.02,14.2
0.0,123.0,1.0,0.0,0.0,2.0,175.7,78.0,46.0,9.23,9.1
0.0,37.0,1.0,0.0,0.32,3.0,134.9,98.0,48.2,12.42,14.7
0.0,149.0,1.0,0.0,0.0,2.0,175.4,80.0,47.0,9.87,9.7
1.0,75.0,1.0,0.0,0.0,4.0,109.0,88.0,41.0,12.97,13.3
0.0,77.0,1.0,1.0,3.05,0.0,204.9,84.0,82.5,10.05,11.3
1.0,133.0,1.0,0.0,0.0,0.0,117.8,100.0,37.0,9.96,11.8
0.0,190.0,1.0,0.0,0.0,1.0,169.4,102.0,51.0,12.68,8.9
0.0,124.0,0.0,0.0,0.0,1.0,244.6,89.0,58.0,9.44,11.3
0.0,63.0,1.0,0.0,0.0,1.0,207.6,96.0,55.0,11.45,13.3
0.0,183.0,1.0,1.0,2.75,1.0,171.2,104.0,73.5,9.68,10.2
0.0,134.0,1.0,0.0,0.35,1.0,208.3,86.0,60.5,12.68,12.6
