Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA2HA,2015.12,869.233498,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2016.03,919.216222,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2016.06,888.273948,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2016.09,878.106617,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2016.12,972.536538,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2017.03,1015.962354,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2017.06,986.384777,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2017.09,951.561884,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2017.12,1063.965875,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2018.03,1054.92525,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2018.06,1054.548374,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2018.09,1023.243766,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2018.12,1139.091936,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2019.03,1124.608224,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2019.06,1117.39197,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2019.09,1102.422609,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2019.12,1236.094406,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2020.03,1168.951537,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2020.06,1027.933821,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2HA,2020.09,1088.005497,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Accommodation and Food Services,Actual,,
BDCQ.SEA2IA,2011.06,994.986261,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2011.09,1059.493674,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2011.12,1055.448033,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2012.03,1057.046942,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2012.06,1051.371715,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2012.09,1096.110962,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2012.12,1105.428405,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2013.03,1081.960983,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2013.06,1112.401525,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2013.09,1179.545869,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2013.12,1182.291152,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2014.03,1138.135666,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2014.06,1169.873642,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2014.09,1255.26734,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2014.12,1250.060001,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2015.03,1184.768612,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2015.06,1220.370796,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2015.09,1317.588513,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2015.12,1311.459823,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2016.03,1255.281627,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2016.06,1321.33694,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2016.09,1391.958097,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2016.12,1384.260257,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2017.03,1344.258789,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2017.06,1401.431599,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2017.09,1456.250671,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2017.12,1488.149271,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2018.03,1428.083553,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2018.06,1485.056052,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2018.09,1530.43726,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2018.12,1587.07674,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2019.03,1492.478708,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2019.06,1594.705401,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2019.09,1533.34193,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2019.12,1687.257924,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2020.03,1536.371908,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2020.06,1506.456503,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2IA,2020.09,1471.686852,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,"Transport, Postal and Warehousing",Actual,,
BDCQ.SEA2JA,2011.06,535.456428,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2011.09,671.59369,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2011.12,557.092496,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2012.03,558.756866,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2012.06,590.877571,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2012.09,676.424975,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2012.12,576.919277,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2013.03,576.318493,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2013.06,564.671796,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2013.09,587.476618,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2013.12,584.218104,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2014.03,541.501583,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2014.06,567.907193,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2014.09,631.812342,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2014.12,598.32224,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2015.03,536.060557,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2015.06,571.205521,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2015.09,606.213033,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2015.12,597.445341,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2016.03,573.009975,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2016.06,621.166692,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2016.09,615.750497,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2016.12,621.4709,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2017.03,585.992123,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2017.06,636.337517,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2017.09,660.567131,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2017.12,641.13093,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2018.03,597.233451,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2018.06,638.130702,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2018.09,638.603423,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2018.12,642.542497,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2019.03,590.170015,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2019.06,649.756372,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2019.09,648.629405,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2019.12,661.948554,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2020.03,630.800439,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2020.06,618.91399,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2JA,2020.09,608.209294,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Information Media and Telecommunications,Actual,,
BDCQ.SEA2KA,2011.06,1011.747922,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Financial and Insurance Services,Actual,,
BDCQ.SEA2KA,2011.09,1086.826372,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Financial and Insurance Services,Actual,,
BDCQ.SEA2KA,2011.12,1200.486785,,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Financial and Insurance Services,Actual,,
